Region,State,Metro,County,City|Code
University Apartments,Madison,WI,Madison,Dane|09035
Balboa Terrace,San Francisco,CA,San Francisco,San Francisco|09036
South American River Industrial Park,Sacramento,CA,Sacramento,Sacramento|09037
Torrey Preserve,San Diego,CA,San Diego,San Diego|09038
Colony Farm,Kalamazoo,MI,Kalamazoo,Kalamazoo|09039
Riverfront Industrial Area,Mobile,AL,Mobile,Mobile|09040
Oakbridge Community,Madison,WI,Madison,Dane|09041
Eastland,Lexington,KY,Lexington,Fayette|09042
Oakwood Manor,Sarasota,FL,Sarasota,Sarasota|09043
Eastwood Pleasant Glade,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09044
Blanchard Heights,Nashville,TN,Nashville,Davidson|09045
Parnell Industrial Area,Richmond,VA,Richmond,Richmond City|09046
Dickeyville,Baltimore,MD,Baltimore,Baltimore City|09047
Passey Place,Mesa,AZ,Phoenix,Maricopa|09048
Fairhaven,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09049
Belt Center,Richmond,VA,Richmond,Richmond City|09050
Woodland Court,Milwaukee,WI,Milwaukee,Milwaukee|09051
Mobile Terrace,Mobile,AL,Mobile,Mobile|09052
Valley,Buffalo,NY,Buffalo,Erie|09053
Riverview,Saint Louis,MO,St. Louis,Saint Louis City|09054
Dretzka Park,Milwaukee,WI,Milwaukee,Milwaukee|09055
Dams Neck Naval Air Station,Virginia Beach,VA,Virginia Beach,Virginia Beach City|09056
Arbors at Oakshade,Davis,CA,Sacramento,Yolo|09057
Willow Oaks,Richmond,VA,Richmond,Richmond City|09058
California-Kirkbride,Pittsburgh,PA,Pittsburgh,Allegheny|09059
Village Homes,Davis,CA,Sacramento,Yolo|09060
King St. Metro-Eisenhower Ave.,Alexandria,VA,Washington,Alexandria City|09061
Susan B. Anthony,Rochester,NY,Rochester,Monroe|09062
Glen Acres,Mobile,AL,Mobile,Mobile|09063
Scholl Canyon,Glendale,CA,Los Angeles,Los Angeles|09064
Old Middleton Greenway,Madison,WI,Madison,Dane|09065
Country Club Heights,Tulsa,OK,Tulsa,Tulsa|09066
Baran Park,Milwaukee,WI,Milwaukee,Milwaukee|09067
El Presidio,Tucson,AZ,Tucson,Pima|09068
North East Terraces,Saint Petersburg,FL,Tampa,Pinellas|09069
Mount Olivet,Milwaukee,WI,Milwaukee,Milwaukee|09070
South Harpeth Area,Nashville,TN,Nashville,Davidson|09071
Hillcrest,Washington,DC,Washington,District of Columbia|09072
Glen Hazel,Pittsburgh,PA,Pittsburgh,Allegheny|09073
Hamilton,Theodore,AL,Mobile,Mobile|09074
Forest Orchard,Tulsa,OK,Tulsa,Tulsa|09075
Drake Park,Des Moines,IA,Des Moines,Polk|09076
Sherwood Forest,San Francisco,CA,San Francisco,San Francisco|09077
Country Club of Virginia,Richmond,VA,Richmond,Richmond City|09078
Lower Gibson,Youngstown,OH,Youngstown,Mahoning|09079
Treppard heights,Nashville,TN,Nashville,Davidson|09080
Grande,Davis,CA,Sacramento,Yolo|09081
Bells Bend,Nashville,TN,Nashville,Davidson|09082
Crown Ridge,Columbus,OH,Columbus,Franklin|09083
Davis Manor,Davis,CA,Sacramento,Yolo|09084
The Orchards,Baltimore,MD,Baltimore,Baltimore City|09085
Elkhardt,Richmond,VA,Richmond,Richmond City|09086
San Ignacio Yaqui,Tucson,AZ,Tucson,Pima|09087
Irvington,Irvington,AL,Mobile,Mobile|09088
Monroe Park,Palo Alto,CA,San Jose,Santa Clara|09089
Pacific South Bay,Torrance,CA,Los Angeles,Los Angeles|09090
Westbrook,Columbus,OH,Columbus,Franklin|09091
Pineview,Chandler,AZ,Phoenix,Maricopa|09092
Archer Heights,Tulsa,OK,Tulsa,Tulsa|09093
Watson,Lakeland,FL,Lakeland,Polk|09094
White Fence Farms,Gilbert,AZ,Phoenix,Maricopa|09095
Arden Fair,Sacramento,CA,Sacramento,Sacramento|09096
North Lake Worth,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09097
Radnor-Winston,Baltimore,MD,Baltimore,Baltimore City|09098
Brown Square,Rochester,NY,Rochester,Monroe|09099
Esquire Estates,Mesa,AZ,Phoenix,Maricopa|09100
Forest Crest,Garland,TX,Dallas-Fort Worth,Dallas|09101
Capitol Drive,Charlotte,NC,Charlotte,Mecklenburg|09102
Grove Hill,Irvington,AL,Mobile,Mobile|09103
Highlands Community,Madison,WI,Madison,Dane|09104
Charleston Gardens,Palo Alto,CA,San Jose,Santa Clara|09105
Edington,Eight Mile,AL,Mobile,Mobile|09106
Moeller Heights,Tulsa,OK,Tulsa,Tulsa|09107
Sunnyvale,Semmes,AL,Mobile,Mobile|09108
Forest Glen,Arlington,VA,Washington,Arlington|09109
Summer Mesa,Mesa,AZ,Phoenix,Maricopa|09110
Hollywood Cemetery,Richmond,VA,Richmond,Richmond City|09111
Cloverland Acres,Nashville,TN,Nashville,Davidson|09112
Orlando Executive Airport,Orlando,FL,Orlando,Orange|09113
Old Davis North,Davis,CA,Sacramento,Yolo|09114
St. Marks Wood,Columbia,SC,Columbia,Richland|09115
Evergreen Meadows,Davis,CA,Sacramento,Yolo|09116
Northwood,Vancouver,WA,Portland,Clark|09117
The Dovers,Orlando,FL,Orlando,Orange|09118
MACH 8,Tempe,AZ,Phoenix,Maricopa|09119
Echo Lake,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|09120
Holler Park,Milwaukee,WI,Milwaukee,Milwaukee|09121
B-Delaware Strip,San Mateo,CA,San Francisco,San Mateo|09122
Barrio Blue Moon,Tucson,AZ,Tucson,Pima|09123
Penn Branch,Washington,DC,Washington,District of Columbia|09124
South Bayport,Torrance,CA,Los Angeles,Los Angeles|09125
Nicollet Island,Minneapolis,MN,Minneapolis-St Paul,Hennepin|09126
Winfield,Irvington,AL,Mobile,Mobile|09127
Skyview,Nashville,TN,Nashville,Davidson|09128
Grand Sunrise,Santa Ana,CA,Los Angeles,Orange|09129
J.T. Williams,Charlotte,NC,Charlotte,Mecklenburg|09130
Ben Hill Terrace,Atlanta,GA,Atlanta,Fulton|09131
Koolman,Theodore,AL,Mobile,Mobile|09132
B.E.S.T,Rochester,NY,Rochester,Monroe|09133
Hays,Pittsburgh,PA,Pittsburgh,Allegheny|09134
Florence,Tampa,FL,Tampa,Hillsborough|09135
Bishop Park,Lincoln,NE,Lincoln,Lancaster|09136
Ridgeway,Eight Mile,AL,Mobile,Mobile|09137
Valley West,Nashville,TN,Nashville,Davidson|09138
Triple El,Palo Alto,CA,San Jose,Santa Clara|09139
Celia Saxon,Columbia,SC,Columbia,Richland|09140
Belmont Woods,Richmond,VA,Richmond,Richmond City|09141
Summerville,Mobile,AL,Mobile,Mobile|09142
Valley View - Cloverland,Nashville,TN,Nashville,Davidson|09143
Mt Oliver,Pittsburgh,PA,Pittsburgh,Allegheny|09144
Fairgrounds,Louisville,KY,Louisville/Jefferson County,Jefferson|09145
West Meade Park,Nashville,TN,Nashville,Davidson|09146
McPherson,Dayton,OH,Dayton,Montgomery|09147
Burke Heights,Madison,WI,Madison,Dane|09148
Audubon,Mobile,AL,Mobile,Mobile|09149
Plain View Heights,Tulsa,OK,Tulsa,Tulsa|09150
Lake Fairview,Orlando,FL,Orlando,Orange|09151
Pennington Bend,Nashville,TN,Nashville,Davidson|09152
Groves East,Mesa,AZ,Phoenix,Maricopa|09153
Northcrest,Vancouver,WA,Portland,Clark|09154
Jefferson Ave,Lakeland,FL,Lakeland,Polk|09155
San Carlos,Tucson,AZ,Tucson,Pima|09156
Reservoir Hill,Tulsa,OK,Tulsa,Tulsa|09157
Acklen Avenue Alliance,Nashville,TN,Nashville,Davidson|09158
Freemonteers,Garland,TX,Dallas-Fort Worth,Dallas|09159
JSH Neighborhood Club,Nashville,TN,Nashville,Davidson|09160
Hazelton,Youngstown,OH,Youngstown,Mahoning|09161
Islenair,San Diego,CA,San Diego,San Diego|09162
Tallyrand,Jacksonville,FL,Jacksonville,Duval|09163
Superstition,Tempe,AZ,Phoenix,Maricopa|09164
Carlyon-North,Olympia,WA,Olympia,Thurston|09165
Harder's Oaks,Milwaukee,WI,Milwaukee,Milwaukee|09166
Ridgemont,Pittsburgh,PA,Pittsburgh,Allegheny|09167
Park View,Milwaukee,WI,Milwaukee,Milwaukee|09168
Taylor Park,Lincoln,NE,Lincoln,Lancaster|09169
Whittmore Valley,Nashville,TN,Nashville,Davidson|09170
West Park,Davis,CA,Sacramento,Yolo|09171
Southern Hills,Lincoln,NE,Lincoln,Lancaster|09172
Twin Lakes,Eight Mile,AL,Mobile,Mobile|09173
Brookside,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09174
Saint Agnes,Baltimore,MD,Baltimore,Baltimore City|09175
Woodgate III Homeowners Association,Clearwater,FL,Tampa,Pinellas|09176
McCrorey Heights,Charlotte,NC,Charlotte,Mecklenburg|09177
Highview Acres,Nashville,TN,Nashville,Davidson|09178
Sunderland,Portland,OR,Portland,Multnomah|09179
Sycamore Canyon Park,Riverside,CA,Riverside,Riverside|09180
Fenwick,Old Saybrook,CT,Hartford,Middlesex|09181
Grover Heights,Milwaukee,WI,Milwaukee,Milwaukee|09182
Fernwood United Neighbors,Garland,TX,Dallas-Fort Worth,Dallas|09183
Forest Acres Estates,Nashville,TN,Nashville,Davidson|09184
Massachusetts Heights,Washington,DC,Washington,District of Columbia|09185
Rio Caballo,Gilbert,AZ,Phoenix,Maricopa|09186
Highland Groves,Gilbert,AZ,Phoenix,Maricopa|09187
Brookhaven Farms,Richmond,VA,Richmond,Richmond City|09188
Seminole,Eight Mile,AL,Mobile,Mobile|09189
Byers McCart,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09190
Hickory Valley,Nashville,TN,Nashville,Davidson|09191
Genesis Park,Charlotte,NC,Charlotte,Mecklenburg|09192
South Edgewood,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09193
Broad Rock Sports Complex,Richmond,VA,Richmond,Richmond City|09194
Village at Worthington,Columbus,OH,Columbus,Franklin|09195
Carriage Parc Estates,Gilbert,AZ,Phoenix,Maricopa|09196
Moores,Boulder,CO,Boulder,Boulder|09197
Smokey Hollow,Youngstown,OH,Youngstown,Mahoning|09198
Loma Vista,Mobile,AL,Mobile,Mobile|09199
Mount Greenwood Heights,Chicago,IL,Chicago,Cook|09200
Bath-Edie,Augusta,GA,Augusta,Richmond|09201
Bruner Area,Tulsa,OK,Tulsa,Tulsa|09202
Daley Park,Tempe,AZ,Phoenix,Maricopa|09203
El Cortez,Tucson,AZ,Tucson,Pima|09204
Morgan Park,Baltimore,MD,Baltimore,Baltimore City|09205
Duskfire II,Tempe,AZ,Phoenix,Maricopa|09206
5th SW,Charlottesville,VA,Charlottesville,Charlottesville City|09207
Paristowne Point,Louisville,KY,Louisville/Jefferson County,Jefferson|09208
Dunbar Spring,Tucson,AZ,Tucson,Pima|09209
Trails End,Chandler,AZ,Phoenix,Maricopa|09210
Ka-lo Park,Gilbert,AZ,Phoenix,Maricopa|09211
Sunset Cove,Chandler,AZ,Phoenix,Maricopa|09212
Esplen,Pittsburgh,PA,Pittsburgh,Allegheny|09213
Oakcliff,Atlanta,GA,Atlanta,Fulton|09214
Spring Garden Industrial Area,Baltimore,MD,Baltimore,Baltimore City|09215
College Hills,Knoxville,TN,Knoxville,Knox|09216
Andover Glen,Aurora,CO,Denver,Arapahoe|09217
Reelfoot,Nashville,TN,Nashville,Davidson|09218
Silvercroft,Tucson,AZ,Tucson,Pima|09219
Countryside Northridge Homeowners Assoc,Clearwater,FL,Tampa,Pinellas|09220
Sheridan Triangle,Madison,WI,Madison,Dane|09221
East Lake Worth,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09222
Midtown,Jacksonville,FL,Jacksonville,Duval|09223
Cimarron,Vancouver,WA,Portland,Clark|09224
Haywood Lane,Nashville,TN,Nashville,Davidson|09225
Bella Lago,Chula Vista,CA,San Diego,San Diego|09226
Country Club Gardens,Tulsa,OK,Tulsa,Tulsa|09227
Alligator Bayou,Mobile,AL,Mobile,Mobile|09228
Archwood Acres,Nashville,TN,Nashville,Davidson|09229
Max Campbell,Tulsa,OK,Tulsa,Tulsa|09230
Alum Crest Acres,Columbus,OH,Columbus,Franklin|09231
Barrio San Antonio,Tucson,AZ,Tucson,Pima|09232
Carlyle Palce - Battlewood,Nashville,TN,Nashville,Davidson|09233
Ben Hill Acres,Atlanta,GA,Atlanta,Fulton|09234
Longwood Dr,Charlottesville,VA,Charlottesville,Charlottesville City|09235
Wisconsin Co-op Housing,Madison,WI,Madison,Dane|09236
El Poly Pyramid,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09237
Kirkwood Glen,Des Moines,IA,Des Moines,Polk|09238
Woodside Lake Country Section 2,Nashville,TN,Nashville,Davidson|09239
Croley Wood,Nashville,TN,Nashville,Davidson|09240
Laurens Valley,Atlanta,GA,Atlanta,Fulton|09241
Mel-Tan Heights,Saint Petersburg,FL,Tampa,Pinellas|09242
Gilbert Heights,Gilbert,AZ,Phoenix,Maricopa|09243
Myrtlewood Estates,Nashville,TN,Nashville,Davidson|09244
Hickory View,Nashville,TN,Nashville,Davidson|09245
Roxbury,New York,NY,New York,Queens|09246
Creekside,Garland,TX,Dallas-Fort Worth,Dallas|09247
Cherokee Heights,Tulsa,OK,Tulsa,Tulsa|09248
Superstition Ranch,Gilbert,AZ,Phoenix,Maricopa|09249
Norman Acres,Madison,WI,Madison,Dane|09250
Old Sevier,Knoxville,TN,Knoxville,Knox|09251
Harlow Creek,Tulsa,OK,Tulsa,Tulsa|09252
Pinon,Boulder,CO,Boulder,Boulder|09253
Huron,Eight Mile,AL,Mobile,Mobile|09254
Blair Heights,Nashville,TN,Nashville,Davidson|09255
The Villas of Spring Creek HOA,San Antonio,TX,San Antonio,Bexar|09256
Granby Hill,Columbia,SC,Columbia,Richland|09257
Groves of Gilbert,Gilbert,AZ,Phoenix,Maricopa|09258
Southern Oaks Estates,Tulsa,OK,Tulsa,Tulsa|09259
Woodland Park,Portland,OR,Portland,Multnomah|09260
Graystone Centex Homes,Davis,CA,Sacramento,Yolo|09261
Happy Hill,Mobile,AL,Mobile,Mobile|09262
Tahiti Park,Sarasota,FL,Sarasota,Sarasota|09263
Comanche Heights,Chandler,AZ,Phoenix,Maricopa|09264
Jordan's Crossing,Sarasota,FL,Sarasota,Sarasota|09265
Fairburn Road - Wisteria Lane,Atlanta,GA,Atlanta,Fulton|09266
Westchester,Fort Wayne,IN,Fort Wayne,Allen|09267
Mockingbird Lake,Tulsa,OK,Tulsa,Tulsa|09268
Francis Blvd,Lakeland,FL,Lakeland,Polk|09269
Groves at Superstition Ranch,Gilbert,AZ,Phoenix,Maricopa|09270
Rose Haven,Eight Mile,AL,Mobile,Mobile|09271
Fairbridge Square,Santa Ana,CA,Los Angeles,Orange|09272
Highlands,Nashville,TN,Nashville,Davidson|09273
Marine Park,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09274
Rio Del Verde,Chandler,AZ,Phoenix,Maricopa|09275
Keystone Manor,Clearwater,FL,Tampa,Pinellas|09276
Primrose Meadows,Nashville,TN,Nashville,Davidson|09277
Mack Acres,Milwaukee,WI,Milwaukee,Milwaukee|09278
Haywood Heights,Nashville,TN,Nashville,Davidson|09279
Timberwood,Nashville,TN,Nashville,Davidson|09280
Healy Heights,Portland,OR,Portland,Multnomah|09281
Cyprus Southwest,Tempe,AZ,Phoenix,Maricopa|09282
Cobblecreek,Gilbert,AZ,Phoenix,Maricopa|09283
Hawthorne Glen,Milwaukee,WI,Milwaukee,Milwaukee|09284
West Hawthorn,Boulder,CO,Boulder,Boulder|09285
Mangrove Bay,Saint Petersburg,FL,Tampa,Pinellas|09286
Walt Whitman,Tulsa,OK,Tulsa,Tulsa|09287
Fall Creek Estates,Garland,TX,Dallas-Fort Worth,Dallas|09288
Pierce Park,Boise,ID,Boise City,Ada|09289
La Glorieta,Chandler,AZ,Phoenix,Maricopa|09290
Murray Heights,Nashville,TN,Nashville,Davidson|09291
Pacific Palms,Mesa,AZ,Phoenix,Maricopa|09292
Chain Bridge Forest,Arlington,VA,Washington,Arlington|09293
Harpeth Park,Nashville,TN,Nashville,Davidson|09294
Glenville Park,Richardson,TX,Dallas-Fort Worth,Dallas|09295
Saint Paul,Baltimore,MD,Baltimore,Baltimore City|09296
Bigelow,Olympia,WA,Olympia,Thurston|09297
Atlanta Industrial Park,Atlanta,GA,Atlanta,Fulton|09298
Woodfield,Atlanta,GA,Atlanta,Fulton|09299
Tierra Ranchos,Gilbert,AZ,Phoenix,Maricopa|09300
Old Gordon,Atlanta,GA,Atlanta,Fulton|09301
Terrace Gardens,Sarasota,FL,Sarasota,Sarasota|09302
Rancho Perdido Estates,Tucson,AZ,Tucson,Pima|09303
Hacienda Village,Fort Wayne,IN,Fort Wayne,Allen|09304
Powhite Park,Richmond,VA,Richmond,Richmond City|09305
Bluff View,Columbus,OH,Columbus,Franklin|09306
Ironwood Ridge,Tucson,AZ,Tucson,Pima|09307
Mayo Plaza,Tulsa,OK,Tulsa,Tulsa|09308
Butner-Tell,Atlanta,GA,Atlanta,Fulton|09309
East Glencliff,Nashville,TN,Nashville,Davidson|09310
Twin Lawn,Nashville,TN,Nashville,Davidson|09311
Waterview Preservation,Richardson,TX,Dallas-Fort Worth,Dallas|09312
Oakwood Court,Columbia,SC,Columbia,Richland|09313
Wildbood,Olympia,WA,Olympia,Thurston|09314
University Park Homeowners Association,Clearwater,FL,Tampa,Pinellas|09315
Fairburn Tell,Atlanta,GA,Atlanta,Fulton|09316
St. Claire Gardens,Palo Alto,CA,San Jose,Santa Clara|09317
Suburban Ranchettes,Gilbert,AZ,Phoenix,Maricopa|09318
Grove Park,Columbia,SC,Columbia,Richland|09319
Evergreen,Baltimore,MD,Baltimore,Baltimore City|09320
Pacific Colony,Torrance,CA,Los Angeles,Los Angeles|09321
Smoke Tree Ranch,Gilbert,AZ,Phoenix,Maricopa|09322
Warner Estates,Tempe,AZ,Phoenix,Maricopa|09323
Churchill,Aurora,CO,Denver,Arapahoe|09324
Riviera Bay Subdivision,Saint Petersburg,FL,Tampa,Pinellas|09325
Greenhill Acres,Columbus,OH,Columbus,Franklin|09326
Southern Hills,Tulsa,OK,Tulsa,Tulsa|09327
Wilshire Heights,Tucson,AZ,Tucson,Pima|09328
Saddlebrook,Tulsa,OK,Tulsa,Tulsa|09329
Colonial Heights,Columbia,SC,Columbia,Richland|09330
Lakeview,Garland,TX,Dallas-Fort Worth,Dallas|09331
Neighbors of Gibson Drive,Nashville,TN,Nashville,Davidson|09332
Fieldstone,Tulsa,OK,Tulsa,Tulsa|09333
Glendale Park,Nashville,TN,Nashville,Davidson|09334
Radio Park,Madison,WI,Madison,Dane|09335
Southside Village,Sarasota,FL,Sarasota,Sarasota|09336
Sabina-Mattfeldt,Baltimore,MD,Baltimore,Baltimore City|09337
Bess Estates,Nashville,TN,Nashville,Davidson|09338
Woodhill Hollow,Tulsa,OK,Tulsa,Tulsa|09339
Hampton-Wildcat,Columbia,SC,Columbia,Richland|09340
Wolfe Park,Columbus,OH,Columbus,Franklin|09341
Bridle Downs,Nashville,TN,Nashville,Davidson|09342
Larkwood,Nashville,TN,Nashville,Davidson|09343
Tremaine Park,Chandler,AZ,Phoenix,Maricopa|09344
Homestead,Chandler,AZ,Phoenix,Maricopa|09345
Lake Holden,Orlando,FL,Orlando,Orange|09346
Golden Acres,Fort Wayne,IN,Fort Wayne,Allen|09347
Rivercrest,Arlington,VA,Washington,Arlington|09348
University Avenue,Davis,CA,Sacramento,Yolo|09349
Pepper Place,Mesa,AZ,Phoenix,Maricopa|09350
Corona Del Sol,Tempe,AZ,Phoenix,Maricopa|09351
Lott Road,Eight Mile,AL,Mobile,Mobile|09352
Loma Verde,Mesa,AZ,Phoenix,Maricopa|09353
St. Clair,Pittsburgh,PA,Pittsburgh,Allegheny|09354
Highland,Gilbert,AZ,Phoenix,Maricopa|09355
Sunny Acres,Nashville,TN,Nashville,Davidson|09356
Montclair Business,Oakland,CA,San Francisco,Alameda|09357
Stonefield Woods-Ridge,Madison,WI,Madison,Dane|09358
Sierra Estates,Tucson,AZ,Tucson,Pima|09359
Rice Hill,Nashville,TN,Nashville,Davidson|09360
Luna Heights,Nashville,TN,Nashville,Davidson|09361
Hunters Bend,Tulsa,OK,Tulsa,Tulsa|09362
Linwood,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09363
Tally Ho Farms,Tempe,AZ,Phoenix,Maricopa|09364
Somerset,Des Moines,IA,Des Moines,Polk|09365
Old Clearwater Bay Neighborhood Association,Clearwater,FL,Tampa,Pinellas|09366
Pinecrest,Charlotte,NC,Charlotte,Mecklenburg|09367
Cedarcrest Estates,Nashville,TN,Nashville,Davidson|09368
Park Valley - Red Fork,Tulsa,OK,Tulsa,Tulsa|09369
Nottingham,Olympia,WA,Olympia,Thurston|09370
Hillview Estates,Nashville,TN,Nashville,Davidson|09371
Golden Key East,Chandler,AZ,Phoenix,Maricopa|09372
Suntrails III,Mesa,AZ,Phoenix,Maricopa|09373
Bonnie Brae Suddivision,Nashville,TN,Nashville,Davidson|09374
Bellaire Heights,Garland,TX,Dallas-Fort Worth,Dallas|09375
Hunters Run,Nashville,TN,Nashville,Davidson|09376
Hermosa Vista Estates,Mesa,AZ,Phoenix,Maricopa|09377
South Springs,Tulsa,OK,Tulsa,Tulsa|09378
Kings Oak,Saint Louis,MO,St. Louis,Saint Louis City|09379
Duncanwood Brookmeade,Nashville,TN,Nashville,Davidson|09380
Barhamville,Columbia,SC,Columbia,Richland|09381
Charter Oaks Homeowners Association,Clearwater,FL,Tampa,Pinellas|09382
Rose Creek,Davis,CA,Sacramento,Yolo|09383
Pinehurst,Lakeland,FL,Lakeland,Polk|09384
Duke Manor,Mesa,AZ,Phoenix,Maricopa|09385
College Heights - Clifton,Nashville,TN,Nashville,Davidson|09386
Centenary,Nashville,TN,Nashville,Davidson|09387
Tuscany,Chandler,AZ,Phoenix,Maricopa|09388
Valley Green,Nashville,TN,Nashville,Davidson|09389
Jones McDonald,Columbia,SC,Columbia,Richland|09390
Heritage,Columbia,SC,Columbia,Richland|09391
Valley Forge,Milwaukee,WI,Milwaukee,Milwaukee|09392
Rainbow Estates,Garland,TX,Dallas-Fort Worth,Dallas|09393
Burbank,Olympia,WA,Olympia,Thurston|09394
Trovita,Chandler,AZ,Phoenix,Maricopa|09395
Lime Street,Lakeland,FL,Lakeland,Polk|09396
Brownstone,Nashville,TN,Nashville,Davidson|09397
Reserce at Sharp Lake,Richardson,TX,Dallas-Fort Worth,Dallas|09398
Clear Springs Place,Richardson,TX,Dallas-Fort Worth,Dallas|09399
Fain Park,Olympia,WA,Olympia,Thurston|09400
Centennial,Boulder,CO,Boulder,Boulder|09401
Ivan Hill,Atlanta,GA,Atlanta,Fulton|09402
Tracy Park,Tulsa,OK,Tulsa,Tulsa|09403
Woodlawn Area,Nashville,TN,Nashville,Davidson|09404
Spring Park,Richardson,TX,Dallas-Fort Worth,Dallas|09405
Driftwood,Saint Petersburg,FL,Tampa,Pinellas|09406
Sutton Place,Garland,TX,Dallas-Fort Worth,Dallas|09407
Valencia Heights,Lakeland,FL,Lakeland,Polk|09408
Githens Acres,Boulder,CO,Boulder,Boulder|09409
Park Grove Estates,Gilbert,AZ,Phoenix,Maricopa|09410
Hillcrest Terrace,Mesa,AZ,Phoenix,Maricopa|09411
Stoners Glen,Nashville,TN,Nashville,Davidson|09412
Riverdale,Chicago,IL,Chicago,Cook|09413
Sunset Place,Nashville,TN,Nashville,Davidson|09414
Holiday Hills,Olympia,WA,Olympia,Thurston|09415
Towngate,Garland,TX,Dallas-Fort Worth,Dallas|09416
Oak Valley,Nashville,TN,Nashville,Davidson|09417
Mahoning Commons,Youngstown,OH,Youngstown,Mahoning|09418
Riverwood,Arlington,VA,Washington,Arlington|09419
Newtowne West,Richmond,VA,Richmond,Richmond City|09420
Mt. Paran Pkwy,Atlanta,GA,Atlanta,Fulton|09421
Forest Cove Homeowners,Nashville,TN,Nashville,Davidson|09422
Dana Ranch Villas,Mesa,AZ,Phoenix,Maricopa|09423
South London,Columbus,OH,Columbus,Franklin|09424
Fairway Estates,Mesa,AZ,Phoenix,Maricopa|09425
Creek Bend,Garland,TX,Dallas-Fort Worth,Dallas|09426
Florin Fruitridge Industrial Park,Sacramento,CA,Sacramento,Sacramento|09427
Telluride,Boulder,CO,Boulder,Boulder|09428
Mendota Hills,Madison,WI,Madison,Dane|09429
Mansker Meadows,Nashville,TN,Nashville,Davidson|09430
Lakewood Addition,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09431
Auburn Hill,Grand Rapids,MI,Grand Rapids,Kent|09432
Spring Lake South Homeowners Association,Clearwater,FL,Tampa,Pinellas|09433
Hawthorn,Boulder,CO,Boulder,Boulder|09434
Oak Forest South,Tulsa,OK,Tulsa,Tulsa|09435
Oakmont,Nashville,TN,Nashville,Davidson|09436
East Ardley Road,Atlanta,GA,Atlanta,Fulton|09437
Mango Promenade,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach|09438
Ransom Village,Nashville,TN,Nashville,Davidson|09439
Valleyview Acres,Sacramento,CA,Sacramento,Sacramento|09440
The Enclave,Garland,TX,Dallas-Fort Worth,Dallas|09441
Quiet Creek,Nashville,TN,Nashville,Davidson|09442
U2,Mesa,AZ,Phoenix,Maricopa|09443
Woodridge,Tulsa,OK,Tulsa,Tulsa|09444
Kur-It,Nashville,TN,Nashville,Davidson|09445
Vintage Village,Aurora,CO,Denver,Arapahoe|09446
Braeswood,Tulsa,OK,Tulsa,Tulsa|09447
East View,Nashville,TN,Nashville,Davidson|09448
Overlook Estates,Nashville,TN,Nashville,Davidson|09449
Lone Oak Heights,Nashville,TN,Nashville,Davidson|09450
Rolling Meadows,Nashville,TN,Nashville,Davidson|09451
Christiansted Valley,Nashville,TN,Nashville,Davidson|09452
Aldrich Heights,Nashville,TN,Nashville,Davidson|09453
Goodale Landing,Augusta,GA,Augusta,Richmond|09454
Highland,Mobile,AL,Mobile,Mobile|09455
Hills of Breckinridge,Richardson,TX,Dallas-Fort Worth,Dallas|09456
Grandview Heights,Nashville,TN,Nashville,Davidson|09457
Greenfield,Nashville,TN,Nashville,Davidson|09458
Chalet Woods,Atlanta,GA,Atlanta,Fulton|09459
Glenwood Triangle,Fort Worth,TX,Dallas-Fort Worth,Tarrant|09460
